Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process,matter
1369,kasolite,Noun,"A monoclinic-prismatic mineral containing hydrogen, lead, oxygen, silicon, and uranium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1377,kassite,Noun,"A rare mineral that is a basic oxide of calcium and titanium, with the chemical formula CaTi2O4(OH)2.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1383,kastningite,Noun,"A mineral containing aluminum, hydrogen, iron, magnesium, manganese, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1514,katoite,Noun,"An isometric-hexoctahedral mineral containing aluminum, calcium, hydrogen, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1516,katophorite,Noun,"A monoclinic-prismatic mineral containing aluminum, calcium, hydrogen, iron, magnesium, manganese, oxygen, potassium, silicon, sodium, and titanium", mineralogy,"Sodium Amphibole. Aluminokatophorite Na2Ca(Fe^2,Mg)4 AlSi7 AlO22 (OH)2. Forms two series with Magnesio-aluminokatophorite and Ferrikatophorite",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1519,katoptrite,Noun,"A monoclinic-prismatic mineral containing aluminum, antimony, iron, magnesium, manganese, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1615,kawazulite,Noun,"A trigonal-hexagonal scalenohedral mineral containing bismuth, selenium, sulfur, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1679,kazakhstanite,Noun,"A monoclinic-prismatic black mineral containing hydrogen, iron, oxygen, and vanadium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1680,kazakovite,Noun,"A trigonal-hexagonal scalenohedral light yellow mineral containing iron, manganese, oxygen, potassium, silicon, sodium, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1682,kazanskyite,Noun,"A triclinic mineral containing barium, hydrogen, niobium, oxygen, sodium, silicon and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1784,keckite,Noun,"A monoclinic-prismatic mineral containing calcium, hydrogen, iron, magnesium, manganese, oxygen, phosphorus, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2276,kegelite,Noun,"A monoclinic mineral containing aluminum, carbon, hydrogen, lead, oxygen, silicon, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2310,keilhauite,Noun,yttrotitanite, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2311,keilite,Noun,"An isometric-hexoctahedral gray mineral containing calcium, chromium, iron, magnesium, manganese, sulfur, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2328,keithconnite,Noun,A trigonal-rhombohedral gray white mineral containing palladium and tellurium., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2341,keldyshite,Noun,"A triclinic-pinacoidal white mineral containing hydrogen, oxygen, silicon, sodium, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2373,kellyite,Noun,"A hexagonal-pyramidal mineral containing aluminum, hydrogen, magnesium, manganese, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2420,kelyanite,Noun,"A trigonal-pyramidal mineral containing antimony, bromine, chlorine, mercury, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2421,kelyphite,Noun,A substitution mineral found surrounding garnet in peridotites, mineralogy,"2000 May 19, Collerson, Kenneth D.; et al., Rocks from the Mantle Transition Zone: Majorite-Bearing Xenoliths from Malaita, Southwest Pacific, in Science[1], volume 288, number 5469, DOI:10.1126/science.288.5469.1215, ISSN 0036-8075, pages 1215-1223:Relationships shown in Fig. 3, B and C demonstrate that formation of the symplectite predated development of glassy kelyphite veins which formed by decompression melting during rapid ascent of the host alnite. Obata, M.; Ozawa, K.; Spengler, D. in American Geophysical Union, Fall Meeting 2009, abstract #V44A-02 Kelyphite is a fine grained, fibrous and radially oriented mineral assembly surrounding partially retrogressed garnet.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2440,kemmlitzite,Noun,"A trigonal-hexagonal scalenohedral mineral containing aluminum, arsenic, calcium, cerium, hydrogen, iron, magnesium, oxygen, phosphorus, silicon, strontium, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2457,kempite,Noun,"An orthorhombic-dipyramidal emerald green mineral containing chlorine, hydrogen, manganese, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2489,kenhsuite,Noun,"An orthorhombic-pyramidal canary yellow mineral containing chlorine, mercury, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2555,kentbrooksite,Noun,"A trigonal-ditrigonal pyramidal yellowish brown mineral containing calcium, fluorine, hydrogen, lanthanum, cerium, praseodymium, neodymium, samarium, manganese, niobium, oxygen, silicon, sodium, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2573,kenyaite,Noun,"A monoclinic white mineral containing hydrogen, oxygen, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2916,kermesite,Noun,"A triclinic-pinacoidal mineral containing antimony, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3000,kerolite,Noun,A metamorphic nickel-bearing phyllosilicate mineral similar to talc and serpentine., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3034,kersantite,Noun,A lamprophyre mineral containing biotite and plagioclase., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3078,kesterite,Noun,"A sulfide mineral with formula Cu2(Zn,Fe)SnS4.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3382,kettnerite,Noun,"An orthorhombic-dipyramidal mineral containing bismuth, calcium, carbon, fluorine, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3404,keweenawite,Noun,"A copper ore and discredited mineral species composed of arsenic, copper, nickel, and cobalt.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3650,keyite,Noun,"A monoclinic-prismatic azure mineral containing arsenic, cadmium, calcium, copper, hydrogen, manganese, oxygen, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3758,keystoneite,Noun,"A hexagonal-dipyramidal mineral containing hydrogen, iron, magnesium, nickel, oxygen, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3820,khademite,Noun,"An orthorhombic-dipyramidal mineral containing aluminum, fluorine, hydrogen, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3832,khaidarkanite,Noun,"A monoclinic-prismatic bright blue mineral containing aluminum, copper, fluorine, hydrogen, oxygen, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3885,khamrabaevite,Noun,"An isometric-hexoctahedral dark gray mineral containing carbon, iron, titanium, and vanadium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3914,khanneshite,Noun,"A hexagonal-dihexagonal pyramidal light yellow mineral containing barium, calcium, carbon, cerium, oxygen, sodium, and strontium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3931,kharaelakhite,Noun,"An orthorhombic-dipyramidal bronze brown mineral containing copper, iron, lead, nickel, platinum, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3954,khatyrkite,Noun,"A copper-aluminium mineral, closely related to cupalite.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3999,khibinskite,Noun,"A monoclinic-prismatic mineral containing oxygen, potassium, silicon, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4025,khinite,Noun,"An orthorhombic-dipyramidal dark green mineral containing copper, hydrogen, lead, oxygen, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4045,khmaralite,Noun,"A monoclinic-prismatic very dark green mineral containing aluminum, beryllium, iron, magnesium, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4059,khomyakovite,Noun,"A mineral containing calcium, chlorine, hydrogen, iron, oxygen, silicon, sodium, strontium, tungsten, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4616,kiddcreekite,Noun,"An isometric pale gray mineral containing copper, sulfur, tin, and tungsten.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4804,kidwellite,Noun,"A monoclinic-prismatic mineral containing copper, hydrogen, iron, oxygen, phosphorus, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4810,kiefekil,Noun,A kind of clay; meerschaum., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4811,kieftite,Noun,An isometric-diploidal tin white mineral containing antimony and cobalt., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4827,kieserite,Noun,"A saline evaporite, consisting of hydrated magnesium sulphate", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4877,kilchoanite,Noun,"An orthorhombic-pyramidal colorless mineral containing calcium, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4982,killalaite,Noun,"A monoclinic-prismatic mineral containing calcium, hydrogen, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5386,kimrobinsonite,Noun,"An isometric lemon white mineral containing carbon, hydrogen, oxygen, and tantalum.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5391,kimzeyite,Noun,"An isometric-hexoctahedral dark brown mineral containing aluminum, calcium, iron, oxygen, silicon, titanium, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5907,kingite,Noun,"A triclinic-pinacoidal white mineral containing aluminum, fluorine, hydrogen, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5980,kingsmountite,Noun,"A monoclinic-sphenoidal mineral containing aluminum, calcium, hydrogen, iron, magnesium, manganese, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5991,kinichilite,Noun,"A hexagonal-dipyramidal dark brown mineral containing hydrogen, iron, magnesium, manganese, oxygen, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6117,kinoite,Noun,"A monoclinic-prismatic azure blue mineral containing calcium, copper, hydrogen, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6136,kinoshitalite,Noun,"A mineral containing barium, aluminium, magnesium, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6173,kintoreite,Noun,"A trigonal-hexagonal scalenohedral mineral containing hydrogen, iron, lead, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6275,kipushite,Noun,"A monoclinic-prismatic emerald green mineral containing copper, hydrogen, oxygen, phosphorus, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6313,kirkiite,Noun,"A monoclinic-prismatic tin white mineral containing arsenic, bismuth, lead, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6336,kirschsteinite,Noun,A grey orthorhombic silicate mineral of the olivine group., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6581,kitaibelite,Noun,A particular pavonite mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6794,kitkaite,Noun,"A trigonal-hexagonal scalenohedral yellow gray mineral containing nickel, selenium, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6826,kittatinnyite,Noun,"A hexagonal-dihexagonal dipyramidal bright yellow mineral containing calcium, hydrogen, manganese, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6968,kladnoite,Noun,"A monoclinic-prismatic mineral containing carbon, hydrogen, nitrogen, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
7006,klebelsbergite,Noun,"An orthorhombic-pyramidal mineral containing antimony, hydrogen, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
7016,kleemanite,Noun,"A monoclinic mineral containing aluminum, hydrogen, oxygen, phosphorus, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
7021,kleinite,Noun,"A hexagonal-dihexagonal dipyramidal mineral containing chlorine, hydrogen, mercury, nitrogen, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
7232,klyuchevskite,Noun,"A monoclinic mineral containing aluminum, copper, iron, oxygen, potassium, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
7411,knebelite,Noun,"A silicate mineral, a manganese variety of fayalite that forms dark green orthorhombic crystals.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8321,knorringite,Noun,"A green or blue mineral of the garnet group, forming a series with pyrope.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8778,koashvite,Noun,"An orthorhombic-dipyramidal mineral containing calcium, hydrogen, iron, manganese, oxygen, silicon, sodium, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8788,kobellite,Noun,"A grey, fibrous, metallic mineral, a sulfide of antimony, bismuth, and lead.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8813,kochite,Noun,"A triclinic-pinacoidal mineral containing aluminum, calcium, cerium, fluorine, hafnium, iron, lanthanum, manganese, niobium, oxygen, silicon, sodium, strontium, titanium, vanadium, yttrium, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8814,kochkarite,Noun,"A trigonal-hexagonal scalenohedral silver gray mineral containing bismuth, lead, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8827,koechlinite,Noun,"An orthorhombic-dipyramidal mineral containing bismuth, molybdenum, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8838,koenenite,Noun,"A trigonal-hexagonal scalenohedral mineral containing aluminum, chlorine, hydrogen, magnesium, oxygen, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8866,kogarkoite,Noun,A pale blue monoclinic mineral with the chemical formula Na3(SO4)F., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8974,koktaite,Noun,"A monoclinic-prismatic mineral containing calcium, hydrogen, nitrogen, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8996,kolarite,Noun,"An orthorhombic gray mineral containing chlorine, lead, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9001,kolbeckite,Noun,A scandium phosphate mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9009,kolfanite,Noun,"A monoclinic-prismatic mineral containing arsenic, calcium, hydrogen, iron, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9013,kolicite,Noun,"An orthorhombic-dipyramidal yellow orange mineral containing arsenic, hydrogen, manganese, oxygen, silicon, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9045,kolovratite,Noun,"A monoclinic mineral containing hydrogen, nickel, oxygen, vanadium, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9048,kolwezite,Noun,"A triclinic mineral containing carbon, cobalt, copper, hydrogen, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9049,kolymite,Noun,An isometric-hextetrahedral mineral containing copper and mercury., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9052,komarovite,Noun,"An orthorhombic mineral containing calcium, fluorine, hydrogen, manganese, niobium, oxygen, silicon, sodium, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9062,kombatite,Noun,"A monoclinic-prismatic light yellow mineral containing chlorine, lead, oxygen, and vanadium", mineralogy,"1986, Neues Jahrbuch fr Mineralogie, page 520:Kombatite is bright yellow in color with a light yellow streak. 2004, Gabi Schneider, The roadside geology of Namibia, page 24:However, later a large number of new minerals were discovered from the manganese and iron ores, such as kombatite, asisite, johninnesite and amaraite. 2011, S V Krivovichev, Minerals as Advanced Materials II[1], page 322:In ordered structures, vacancies in the PbO blocks have the form of a square (in symesite), or a double square (butterfly-like vacancies in kombatite and sahlinite).",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9084,komkovite,Noun,"A trigonal-trapezohedral brown mineral containing barium, hydrogen, oxygen, silicon, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9112,konderite,Noun,"A hexagonal-dipyramidal steel gray mineral containing copper, iridium, lead, platinum, rhodium, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9124,kongsbergite,Noun,A variety of silver containing about 5% mercury, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9131,koninckite,Noun,"A tetragonal mineral containing hydrogen, iron, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9171,konyaite,Noun,"A monoclinic-prismatic mineral containing hydrogen, magnesium, oxygen, sodium, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9264,koragoite,Noun,"A monoclinic-sphenoidal light gray mineral containing iron, manganese, niobium, oxygen, tantalum, titanium, and tungsten.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9299,koritnigite,Noun,"A triclinic-pinacoidal colorless mineral containing arsenic, hydrogen, oxygen, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9306,kornelite,Noun,"A monoclinic-prismatic mineral containing hydrogen, iron, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9307,kornerupine,Noun,"A rare boro-silicate mineral with the chemical formula (Mg,Fe2+)4(Al,Fe3+)6(SiO4,BO4)5(O,OH)2, some varieties of which are valued as gemstones.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9310,kornite,Noun,"A monoclinic-prismatic mineral containing aluminum, calcium, hydrogen, iron, oxygen, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9312,korobitsynite,Noun,"An orthorhombic-dipyramidal colorless mineral containing hydrogen, niobium, oxygen, silicon, sodium, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9331,korshunovskite,Noun,"A triclinic colorless mineral containing chlorine, hydrogen, magnesium, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9344,korzhinskite,Noun,"A monoclinic-prismatic colorless mineral containing boron, calcium, hydrogen, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9375,kosmochlor,Noun,"A monoclinic-prismatic emerald green mineral containing chromium, oxygen, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9383,kosnarite,Noun,A trigonal (pseudocubic) mineral containing potassium and zirconium phosphates, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9389,kostovite,Noun,"An orthorhombic-pyramidal gray white mineral containing copper, gold, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9390,kostylevite,Noun,"A monoclinic-prismatic mineral containing hydrogen, oxygen, potassium, silicon, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9400,kotoite,Noun,A mineral form of magnesium borate that is isostructural with jimboite, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9415,kotschubeite,Noun,A chromium chlorite mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9419,kotulskite,Noun,"A hexagonal-dihexagonal dipyramidal mineral containing bismuth, palladium, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9470,koutekite,Noun,A hexagonal-dihexagonal dipyramidal gray blue mineral containing arsenic and copper., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9473,kovdorskite,Noun,"A monoclinic-prismatic mineral containing carbon, hydrogen, magnesium, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9530,kraisslite,Noun,"A hexagonal-trapezohedral mineral containing arsenic, hydrogen, iron, magnesium, manganese, oxygen, silicon, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9559,krasnovite,Noun,"An orthorhombic-dipyramidal pale blue mineral containing aluminum, barium, carbon, hydrogen, magnesium, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9564,kratochvilite,Noun,"A rare organic mineral, an orthorhombic hydrocarbon formed by combustion of coal or pyritic black shale deposits.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9577,krausite,Noun,"A monoclinic-prismatic mineral containing hydrogen, iron, oxygen, potassium, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9578,krauskopfite,Noun,"A monoclinic-prismatic mineral containing barium, hydrogen, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9582,krautite,Noun,"A monoclinic-sphenoidal light pink mineral containing arsenic, hydrogen, manganese, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9611,kremersite,Noun,"An orthorhombic-dipyramidal mineral containing chlorine, hydrogen, iron, nitrogen, oxygen, and potassium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9616,krennerite,Noun,An orthorhombic-pyramidal creamy white mineral containing gold and tellurium., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9634,krettnichite,Noun,"A monoclinic-prismatic reddish brown mineral containing arsenic, cobalt, hydrogen, iron, lead, manganese, oxygen, strontium, and vanadium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9643,kribergite,Noun,"A triclinic white mineral containing aluminum, hydrogen, oxygen, phosphorus, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9658,krinovite,Noun,"A triclinic-pinacoidal mineral containing chromium, magnesium, oxygen, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9668,kristiansenite,Noun,"A triclinic-pedial mineral containing aluminum, calcium, hydrogen, iron, oxygen, scandium, silicon, sodium, tin, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9732,krupkaite,Noun,"An orthorhombic-pyramidal grayish white mineral containing bismuth, copper, lead, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9742,krutaite,Noun,An isometric-diploidal gray mineral containing copper and selenium., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9743,krutovite,Noun,A cubic nickel diarsenide mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9768,kryzhanovskite,Noun,"An orthorhombic-dipyramidal mineral containing hydrogen, iron, manganese, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9776,kröhnkite,Noun,A rare copper sulfate mineral with chemical formula Na2Cu(SO4)22H2O., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9791,ktenasite,Noun,"A monoclinic-prismatic mineral containing copper, hydrogen, oxygen, sulfur, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9823,kudriavite,Noun,"A monoclinic-prismatic dark reddish gray mineral containing bismuth, cadmium, indium, iron, lead, manganese, selenium, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9874,kukharenkoite,Noun,"A radioactive mineral containing barium, cerium, and fluorine.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9876,kukisvumite,Noun,"An orthorhombic-dipyramidal mineral containing hydrogen, oxygen, silicon, sodium, titanium, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9879,kuksite,Noun,An orthorhombic-dipyramidal gray lead zinc tellurate phosphate mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9892,kulanite,Noun,"A monoclinic-prismatic mineral containing aluminum, barium, hydrogen, iron, magnesium, manganese, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9909,kulkeite,Noun,"A monoclinic colorless mineral containing aluminum, hydrogen, magnesium, oxygen, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9910,kullerudite,Noun,An orthorhombic-dipyramidal lead gray mineral containing nickel and selenium., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9987,kunzite,Noun,"A pink- to lilac-colored gemstone, a variety of spodumene.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9990,kupcikite,Noun,"A monoclinic-prismatic gray mineral containing antimony, bismuth, cadmium, copper, iron, lead, silver, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9992,kupletskite,Noun,"A monoclinic-prismatic mineral containing fluorine, hydrogen, iron, manganese, niobium, oxygen, potassium, silicon, sodium, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9999,kuramite,Noun,"A tetragonal-scalenohedral neutral gray mineral containing copper, sulfur, and tin.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10000,kuranakhite,Noun,"An orthorhombic mineral containing lead, manganese, oxygen, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10007,kurchatovite,Noun,"An orthorhombic-disphenoidal light gray mineral containing boron, calcium, iron, magnesium, manganese, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10020,kurgantaite,Noun,"A triclinic-pedial mineral containing boron, calcium, chlorine, hydrogen, oxygen, and strontium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10030,kurnakovite,Noun,A hydrated borate mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
