Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,10.1,11.1,12.1,13.1,10,11,12,13,14,15,16,17
27849,choledocholithiasis,Noun,The presence of gallstones in the common bile duct.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
27943,cholesteraemia,Noun,The presence of (excessive) cholesterol in the blood, pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
27965,cholesterolemia,Noun,The presence of cholesterol in the blood, medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
27970,cholesterolosis,Noun,A pathological condition resulting from excess cholesterol in the body.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
27972,cholesterosis,Noun,The presence of abnormal amounts of cholesterol in tissues (especially in the gallbladder), pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
28032,cholothorax,Noun,"The presence of bile in the pleural cavity 2015 August 5, Xu-Hua Duan et al., Intraductal Radiofrequency Ablation Followed by Locoregional Tumor Treatments for Treating Occluded Biliary Stents in Non-Resectable Malignant Biliary Obstruction: A Single-Institution Experience, in PLoS ONE[1], volume 10, DOI:10.1371/journal.pone.0134857:No patient suffered intraoperative discomfort or postoperative complications such as liver failure, pancreatitis, biliary hemorrhage, biliary fistula formation, biliary infection, hemothorax, pneumothorax, cholothorax, penetrating liver wounds or biliary peritonitis.", pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
28035,choluria,Noun,The presence of bile pigments in the urine., pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
28181,chondromalacia,Noun,"A painful condition caused by irritation of cartilage, often in the undersurface of the kneecap.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
28483,chopping block,Noun,A dangerous predicament or situation, by extension,Jim really put his head on the chopping block when he started flirting with the boss's daughter.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,predicament or situation,,predicament,or,situation,,,,,,,,predicament,or,situation,,,,,,,,predicament,or,situation,,,,,,,,,,,,,,,,,,,,,,,
28484,chopping block,Noun,A situation in which someone or something is threatened with elimination.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
29356,chromhidrosis,Noun,"A rare condition characterized by the secretion of coloured sweat, caused by the deposition of lipofuscin in the sweat glands.", medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
29638,chronic,Noun,"A condition of extended duration, either continuous or marked by frequent recurrence", medicine,"Sometimes implies a condition which worsens with each recurrence, though that is not inherent in the term.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
29641,chronic Lyme disease,Noun,"A long-term recurring condition of disputed veracity in some persons who have recovered from Lyme disease, resulting in presentation of Lyme-like symptoms.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
29643,chronic cellular dehydration,Noun,The condition of individual cells in a patient suffering from chronic dehydration.," medicine, biology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
29644,chronic fatigue syndrome,Noun,"A condition characterized by immune, endocrine and neurologic pathology whose main symptoms are extreme fatigue, extremely low stamina, muscle pain, lymph node swelling, postexertional malaise, and cognitive difficulties.", pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
29716,chronoclasm,Noun,A temporarily frazzled mental state resulting from confusion over what time it is.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
30862,chylomicronemia,Noun,"The presence of chylomicrons in the blood, a symptom of lipoprotein lipase deficiency.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
30864,chylopericardium,Noun,The presence of chyle in the pericardium, pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
30873,chyluria,Noun,A medical condition involving the presence of chyle in the urine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
31080,cicisbeism,Noun,The state or conduct of a cicisbeo.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state or conduct,,state,or,conduct,,,,,,,,state,or,conduct,,,,,,,,state,or,conduct,,,,,,,,,,,,,,,,,,,,,,,
31322,cilostasis,Noun,A condition in which all cilia on an affected surface fail to exhibit ciliary activity, medicine,"1987, Jonas T. Johnson, Antibiotic Therapy in Head and Neck Surgery, ISBN, page 137:Topical decongestants such as phenylephrine or oxymetazoline shrink the nasal mucous membrane, improve ostial drainage, and provide symptomatic improvement; however, they cause cilostasis. 1994, The Laryngoscope - Volume 104, Issue 7, page 930:Cilostasis with ensuring proliferates of bacteria is a phenomenon that occurs at the epithelial surface; broad-spectrum oral and topical antibiotics have been issued in the past with mixed results. 2014, Gregory B. Wilson, Ciliary Dyskinesia Factors Produced by Leukocytes, in Lymphokines: A Forum for Immunoregulatory Cell Products, ISBNInvalidISBN:Nearly all PBL cultures from CF genotypes produced an increased beat frequency (45 of 49) followed by ciliary dyskinesia (36 of 49) or by ciliary dyskinesia and cilostasis (10 of 49).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
31363,cimicosis,Noun,The medical condition of having been bitten by bedbugs.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
31435,cinchonism,Noun,"A pathological condition in humans caused by an overdose of quinine or its natural source, cinchona bark.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
32649,circumstance,Noun,Condition in regard to worldly estate; state of property; situation; surroundings,,"(Can we date this quote by Addison and provide title, author's full name, and other details?) When men are easy in their circumstances, they are naturally enemies to innovations.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,Condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
32959,cistacticity,Noun,The state or degree of being cistactic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state or degree,,state,or,degree,,,,,,,,state,or,degree,,,,,,,,state,or,degree,,,,,,,,,,,,,,,,,,,,,,,
33186,citratemia,Noun,The presence of citrate in the blood, pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
33193,citraturia,Noun,The presence of citrate (or citric acid) in the urine, pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
33261,citrullinemia,Noun,The (normal) presence of citrulline in the blood,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
33561,civitas,Noun,"A state, (chiefly) a city-state.", pedantic,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
34331,clarity,Noun,"The state or measure of being clear, either in appearance, thought or style; lucidity",,"She dreamed, with great clarity, that she had been seen her own death. Lack of clarity on the part of the teacher will cause confusion among the students. Synonyms: clearness, obviousness, transparency Antonym: confusion",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state or measure,,state,or,measure,,,,,,,,state,or,measure,,,,,,,,state,or,measure,,,,,,,,,,,,,,,,,,,,,,,
35005,clawfoot,Noun,"A condition of the human foot in which the sole of the foot is distinctly hollow when bearing weight, i.e"," medicine, uncountable",it has a fixed plantar flexion.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
35402,clear sailing,Noun,A situation where one can proceed with no serious problems,,"2001, Herbert Romerstein Eric Breindel, The Venona Secrets: Exposing Soviet Espionage and America's Traitors, ISBN:But it was not all clear sailing. When Mandel wrote Mrs. Roosevelt on March 18, 1941, exposing the China Aid Committee as a Communist front, she wrote back, I do not understand what you are trying to bring to my attention. 1975, Bettina Bien Greaves, Free Market Economics: A Syllabus, ISBN, page 37:Once the students understand the connection between the subjective values of individuals, their actions, and market prices, the rest of the course should be relatively clear sailing. 2015, Charles O. Jackson, Food and Drug Legislation in the New Deal, ISBN, page 171:This likelihood did not mean, however, that 1938 brought clear sailing for Senate bill 5.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
35642,cleft palate,Noun,An abnormal condition in which the two plates of the skull that form the hard palate (roof of the mouth) are not completely joined., teratology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
35812,clericity,Noun,The state of belonging to the clergy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
35858,clerkship,Noun,The state or business of a clerk,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state or business,,state,or,business,,,,,,,,state,or,business,,,,,,,,state,or,business,,,,,,,,,,,,,,,,,,,,,,,
36138,client state,Noun,"A state that is economically, politically, or militarily subordinate to another more powerful state.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
36162,clientitis,Noun,"The situation where an organization's resident in-country staff come to regard the officials and people of the host country as ""clients"", and thus lose touch with the norms and aims of their home country.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
36512,clinical death,Noun,"A state in which usual medically observable vital signssuch as respiration, heartbeat, and corneal reflexare not present, but from which patients are sometimes revived"," medicine, law","1988, Andrea K. Scott, ""Death Unto Life: Anencephalic Infants as Organ Donors,"" Virginia Law Review, vol. 74, no. 8, p. 1533, The body dies in stages, beginning at clinical death, then brain death, biological death, and finally, cellular death.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
36516,clinical equipoise,Noun,A state of genuine uncertainty in the expert medical community regarding the comparative therapeutic merits of each arm in a clinical trial., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
37080,clock calm,Noun,The condition of a perfectly flat sea with no waves and no wind, nautical,Synonym: dead calm,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
37267,clogging,Noun,The situation of something being clogged,,"2002, M. Henze, Wastewater Treatment: Biological and Chemical Processes The biofilm is allowed to develop uninhibited which leads to local cloggings.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
37542,close-mindedness,Noun,The characteristic or state of being close-minded,,"2012, Darryl B. Hill Michael J. Kral, About Psychology: Essays at the Crossroads of History, Theory, and Philosophy, ISBN, page 68:The therapist has several options, ranging from attempting to change the client's close-mindedness to endorsing it.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
37564,close call,Noun,A situation in which an injury or other undesirable outcome is narrowly avoided,,He had a close call when a truck ran a red light and almost hit him.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
37889,clothedness,Noun,The state or condition of wearing clothes,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state or condition,,state,or,condition,,,,,,,,state,or,condition,,,,,,,,state,or,condition,,,,,,,,,,,,,,,,,,,,,,,
39612,coadjutorship,Noun,The state or office of a coadjutor; joint assistance,,(Can we find and add a quotation of Pope to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state or office,,state,or,office,,,,,,,,state,or,office,,,,,,,,state,or,office,,,,,,,,,,,,,,,,,,,,,,,
39730,coagulopathy,Noun,"the condition of having a defect in the blood clotting mechanism (regardless of cause, including disease or drugs).",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
40134,coastal squeeze,Noun,An environmental situation where the coastal margin is squeezed between the fixed landward boundary (artificial or otherwise) and the rising sea level.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
40541,cobra effect,Noun,The situation where an attempted solution makes the original problem worse.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
41714,code black,Noun,the condition on the occurrence of a patient death," Canada, US, medicine",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
41715,code black,Noun,the condition on the occurrence of a security threat to medical facility infrastructure," Canada, US, medicine",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
41720,code blue,Noun,the condition on the occurrence of a medical emergency," Canada, US, medicine",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
41722,code brown,Noun,the condition on the occurrence of a hazmat situation at the medical facility," Canada, US, medicine",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
41748,code pink,Noun,The condition on the occurrence of a neonatal medical emergency.," Canada, US, medicine",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
41749,code pink,Noun,The condition on the occurrence of a pediatric medical emergency.," Canada, US, medicine, more generally",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
41753,code red,Noun,The condition on the occurrence of a fire at the medical facility.," Canada, US, medicine",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
42071,codominance,Noun,"A condition in which both alleles of a gene pair in a heterozygote are fully expressed, with neither one being dominant or recessive to the other.", genetics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
42361,coequilibration,Noun,A state of equilibration with something else,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
42475,coexistence,Noun,"The state of two or more things existing together, usually in a temporal or spatial sense, with or without mutual interaction.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
43191,cohesion,Noun,"State of cohering, or of working together",,Unit cohesion is important in the military.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,State,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
43499,coinciding,Noun,Act or situation by which things coincide; coincidence.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
43669,cointegration,Noun,The condition of two non-stationary time series whose linear combination is stationary, mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
43872,cold,Noun,A condition of low temperature,,"Come in, out of the cold.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
44021,cold storage,Noun,A state of postponement; the back burner, figuratively,"1947, Hamilton Maurice Howgrave-Graham, Light and Shade at Scotland Yard (page 68) All we could do would be to make a few preliminary inquiries as to the possibilities of financial assistance from Government funds and then put the idea into cold storage for the time being.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
44039,cold urticaria,Noun,"A condition that occurs in cold temperatures, where the victim suffers from hives caused by the cold.", pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
44643,collections,Noun,A state being beyond merely past due," accounting, of an account",We have sent your account to collections.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
45207,colocalization,Noun,"The state of colocalizing, occurring within the same cell or cellular region", cytology,"2005, Lukas K. Tamm, Protein-Lipid Interactions: From Membrane Domains to Cellular Networks [1], ISBN, page 327: If such events take place, then the colocalization of two molecules may not necessarily mean mutual binding to each other and may simply suggest recruitment to the same site.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
