Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,field,10,11,12,13,14,15,16,17
45686,colorology,Noun,The scientific study of colour,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
50025,complexity theory,Noun,The study and classification of decision problems by the computational resourcessuch as time and spaceneeded by the programs that solve the problems, computer science,The professor of complexity theory says that the problem can be solved in polynomial time.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and classification,,study,and,classification,,,,,,,,True,,,,,,,,
50903,computer vision,Noun,"The science and technology of machines that see, concerned with the theory for building artificial systems that obtain information from images, such as a video sequence, views from multiple cameras, or multi-dimensional data from a medical scanner", artificial intelligence,"2019 February 3, UN Study: China, US, Japan Lead World AI Development, in Voice of America[1], archived from the original on 7 February 2019:The single most popular AI technology identified in the report was computer vision. .mw-parser-output .k-player .k-attribution{visibility:hidden}Audio (US)(file)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
50947,computerlore,Noun,"The knowledge, teaching, study, science, or legend surrounding computers",,"1997, Reseaux - Volume 5 - Page 116: Modern communication methods have already produced a whole body of 'screenlore' or 'computerlore' and 'Netlore'.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"knowledge , teaching , study , science , or",,knowledge,",",teaching,",",study,",",science,",",or,,True,,,,,,,,
50973,computing,Noun,"The study, field of computers and computer programming",,This course will cover several major fields of computing.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"study , field",,study,",",field,,,,,,,,True,,,,,,,,
51424,conceptual physics,Noun,"a study and description of properties and interactions of space, time, matter and energy in conceptual non-mathematical form with emphasis on logical reasoning in order to derive fundamental laws of nature and to derive conclusions from these laws.", physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and description,,study,and,description,,,,,,,,True,,,,,,,,
55047,consequentialism,Noun,"The ethical study of morals, duties and rights with an approach that focuses consequences of a particular action.", ethics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
55092,conservation biology,Noun,The scientific study of the state of Earth's biodiversity with the objective to protect it from becoming extinct., biology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
59628,copepodology,Noun,The scientific study of copepods.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
63461,cosmology,Noun,A metaphysical study into the origin and nature of the universe.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
64849,counter-economics,Noun,The study or practice of all peaceful human action which is forbidden by the State., economics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or practice,,study,or,practice,,,,,,,,True,,,,,,,,
66093,counterstudy,Noun,A study that goes against another study,,"2008 June 29, Adam Liptak, Gun Laws and Crime: A Complex Relationship, in New York Times[1]:Then he wrote: The upshot is a set of studies and counterstudies that, at most, could leave a judge uncertain about the proper policy conclusion.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
71601,criminalistics,Noun,The scientific processing and study of evidence of crimes.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,processing and study,,processing,and,study,,,,,,,,True,,,,,,,,
75356,cryoelectronics,Noun,"the study, design and manufacture of electronic components that function at low temperatures; especially those that employ superconductivity",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"study , design and manufacture",,study,",",design,and,manufacture,,,,,,True,,,,,,,,
75412,cryogenics,Noun,The science and technology of the production of very low temperatures.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
75413,cryogenics,Noun,The scientific study of low-temperature phenomena.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
75941,cryptoforestry,Noun,The study or development of cryptoforests,,"2010, Wilfred Hou Je Bek, Cryptoforestry:Cryptoforests are social rejects, urban outsiders and cryptoforestry is an anarchic and primitivist 'art brut'. 2015, Tina Richardson, Introduction: A Wander Through the Scene of British Urban Walking, in Walking Inside Out: Contemporary British Psychogeography, page 18:Practitioners are continually reworking psychogeography and renaming it to suit their requirements and to differentiate what they do from each other. These nuances are very important to psychogeographers (psychogeophysics and cryptoforestry, to provide just two examples). 2016 January 15, Trees that Make History, in The Free Weekly:To some, signal trees, Indian marker trees or Native American trail trees are in the category of cryptoforestry.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or development,,study,or,development,,,,,,,,True,,,,,,,,
75998,cryptology,Noun,"The science or study of mathematical, linguistic, and other coding patterns and histories.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science or study,,science,or,study,,,,,,,,True,,,,,,,,
76287,crystallography,Noun,The experimental science of determining the arrangement of atoms in solids.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
80782,cybercriticism,Noun,The critical study of cyberculture.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
81221,cyberscience,Noun,Traditional scientific study and research carried out in cyberspace., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and research,,study,and,research,,,,,,,,True,,,,,,,,
81315,cyberstudy,Noun,Study that takes place in cyberspace or over the Internet.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Study,,study,,,,,,,,,,True,,,,,,,,
81402,cybertronics,Noun,The study and design of cybertronic devices (electronic control systems).,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and design,,study,and,design,,,,,,,,True,,,,,,,,
3810,Buffyology,Noun,The academic study of the television series Buffy the Vampire Slayer.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
4104,Byzantism,Noun,"The study, or the use of elements of the Byzantine culture",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"study , or",,study,",",or,,,,,,,,True,,,,,,,,
2827,keraunomedicine,Noun,The medical study of lightning injuries and casualties., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
5416,kinanthropometry,Noun,"The scientific study of human size, shape, and body composition.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
5677,kinesthesiology,Noun,the medical and therapeutic study of the movement of muscles and joints,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
5215,Czech studies,Noun,"An academic study of the Czech language, literature or culture",,(This entry is a translation hub.),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2043,Tolkienology,Noun,The academic study of the works of British author J,,R. R. Tolkien.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
2373,Treknology,Noun,The fictional science and technology featured in Star Trek.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
4611,sanitation engineering,Noun,"The study, design, construction and operation of landfills.", engineering,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"study , design , construction and operation",,study,",",design,",",construction,and,operation,,,,True,,,,,,,,
8532,scatology,Noun,The scientific study or chemical analysis of faeces.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or analysis,,study,or,analysis,,,,,,,,True,,,,,,,,
10388,scientometry,Noun,"The study and valuation of science by quantitative means, such as the number of papers published in a field",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and valuation,,study,and,valuation,,,,,,,,True,,,,,,,,
11519,scorpiology,Noun,The scientific study of scorpions.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
13654,scrutiny,Noun,Intense study of someone or something,,Milton Thenceforth I thought thee worth my nearer view / And narrower scrutiny.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
15130,sealore,Noun,"Knowledge, teaching, science, or study of the sea",,"1998, Malcolm Archibald, Sixpence for the Wind: A Knot of Nautical Folklore - Page 128: But persistent sealore says that there was so much attention paid to oppression that good seamanship suffered.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"teaching , science , or study",,teaching,",",science,",",or,study,,,,,True,,,,,,,,
16206,secondary source,Noun,"A study of past events or a past author written from the perspective of a later period of time; a document that draws on one or more historical primary sources and interprets or analyses them, including documents such as newspapers whose accuracy is open to question.", historiography,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
18298,selenography,Noun,The scientific study of the Moon's geographic features; geography of the Moon.," astronomy, geography, cartography",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
18313,selenology,Noun,The scientific study of the Moon, astronomy,(chiefly) The scientific study of the Moons movements in the heavens and the kinetic influences it has upon and it receives from other astronomical bodies. (occasionally) The scientific study of the formation and composition of the Moons crust.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
19078,self-study,Noun,Study without the aid of a formal education institution.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Study,,study,,,,,,,,,,True,,,,,,,,
21964,sensitometry,Noun,"The scientific study of light-sensitive materials, especially photographic film.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
23464,serology,Noun,"The science that studies the blood serum, and especially the reaction between antigens and antibodies in serum.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
23565,serostudy,Noun,A serological study,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
25608,sexlore,Noun,"Knowledge, science, study, or history of sex.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"science , study , or history",,science,",",study,",",or,history,,,,,True,,,,,,,,
38838,siphonapterology,Noun,The scientific study of fleas and other insects of the order Siphonaptera.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
50936,sociobiology,Noun,The science that applies the principles of evolutionary biology to the study of social behaviour in both humans and animals,,"1999, Peter Koslowski, Sociobiology and Bioeconomics: The Theory of Evolution in Biological and Economic Theory, Springer Science Business Media (ISBN), page 1: Sociobiology forms a unifying theory of the social interactions in the human and in the animal world. Its principle unifying human and animal societies is the maximisation of genetic fitness by the individual.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
51075,sociometry,Noun,"The quantitative study of social interactions, and the measurement of preferences etc.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
51159,sociotherapy,Noun,A social science and form of social work involving the study of groups and individuals with the aim of improving lives and social conditions.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and form,,science,and,form,,,,,,,,True,,,,,,,,
52078,soil science,Noun,"The scientific study of the formation, classification, mapping, and the physical, chemical and biological properties of soil.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
53701,somnology,Noun,The clinical study and treatment of sleep disorders and irregularities., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and treatment,,study,and,treatment,,,,,,,,True,,,,,,,,
53929,sonics,Noun,The science and technology of sound.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
56540,spacelore,Noun,"The teaching, knowledge, study, or science of (outer) space",,"1997, 2002, R. Eric Boglin, The Hercules War: Beasts such as the whalawk and the sporm have been part of spacelore for generations and, unfortunately, it's true the whalawk is a 50 meter long, 30 ton flying horror with a ten meter wide mouth studded with multiple rows of razor sharp,three decimeter long teeth. 2001, Rex Hall, David J. Shayler, The Rocket Men: At the Cape, this event became part of spacelore, and is remembered as ""the day they launched the escape tower'. 2014, Dallas McCord Reynolds, Ultima Thule: They leaned back in the acceleration chairs before the ship's controls and Ronny listened to the other's spacelore.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"teaching , knowledge , study , or science",,teaching,",",knowledge,",",study,",",or,science,,,True,,,,,,,,
58673,spectroelectrochemistry,Noun,The spectroscopic study of electrochemical processes, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,spectroscopic study,,spectroscopic,study,,,,,,,,,True,,,,,,,,
58793,spectroscopy,Noun,The scientific study of spectra., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
58935,speechcraft,Noun,"The art, skill or science of speech or language.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"art , skill or science",,art,",",skill,or,science,,,,,,True,,,,,,,,
58967,speechlore,Noun,"The science, study, or knowledge of language or speech; linguistics",,"1865, British Archaeological Association, The archaeological journal: Volume 22: I know it may be said that place names are very unsafe ground, as they are mostly taken by wild casts of thought; but the truth is that they are more or less trustworthy, as they are taken upon wider or narrower grounds of speechlore. 1877, David Masson, Sir George Grove, John Morley, Macmillan's magazine: Volume 35: It says they were driven forth by another race; and it is markworthy that it makes the Magyares, or Hungarians as we call them, to be what speechlore has now found them to be, Finns, or of the Finnish race, [...] 1910, Benito Prez Galds, The grandfather: Morris mastered the secrets of English wordlore as much better than Shakespeare as the manifold development of the science of language (speechlore) naturally enabled him to do. 1984, James W. Parins, William Barnes: [...] in Athenaeum called him ""an enthusiast,"" which almost goes without saying, but went on to say that his book is valuable inasmuch as it does ""do good, as it teaches many overlooked (I [Barnes] say little known) points of speechlore.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"science , study , or knowledge",,science,",",study,",",or,knowledge,,,,,True,,,,,,,,
59302,speleology,Noun,The scientific study of caves.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
59694,spermatology,Noun,The scientific study of sperm.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
60277,sphingolipidology,Noun,The scientific study of sphingolipids, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
63918,sporology,Noun,The scientific study of spores.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
64131,sports science,Noun,the scientific study of how the human body works during exercise,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
69591,starlore,Noun,"The study, knowledge, or science of stars; astrology; astronomy",,"1897, J. Gordon Mowat, John Alexander Cooper, Newton MacTavish, The Canadian magazine of politics, science, art and literature - Volume 9 - Page 455: Even when primitive races tried to advance a step beyond their rude starlore into astronomy, and divided the year into 360 days, and the month into 30 days, inventing a week of five days, six of which made a month, and seventy-two a year, [...] 1913, The stars and their stories: a book for young people - Page 207: In German starlore, the small star just above the middle one in the shaft of Charles's Wain, is a wagoner, who, having given our Saviour a lift, was offered the kingdom of heaven for his reward, but who said he would sooner be driving from east to west to all eternity, and whose desire was granted. 1967, Johannes (Damascenus), Barlaam and Loasaph: Now on his son's birthday feast there came unto the king some five and fifty chosen men, schooled in the starlore of the Chaldaeans. 2010, Paul Carter, Ground Truthing: Explorations in a Creative Region - Page 80: Presumably, it was access to this manuscript that explains the differences between the 1857 and 1861 papers, the later one expanding the 1857 account of Boorong starlore to include a general survey of central Victorian Aboriginal culture.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"study , knowledge , or science",,study,",",knowledge,",",or,science,,,,,True,,,,,,,,
70368,statistics,Noun,"A mathematical science concerned with data collection, presentation, analysis, and interpretation",,"2012 January 1, Robert L. Dorit, Rereading Darwin, in American Scientist[1], volume 100, number 1, page 23:We live our lives in three dimensions for our threescore and ten allotted years. Yet every branch of contemporary science, from statistics to cosmology, alludes to processes that operate on scales outside of human experience: the millisecond and the nanometer, the eon and the light-year. Statistics is the only mathematical field required for many social sciences.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
75209,stoichiometry,Noun,The study and calculation of quantitative (measurable) relationships of the reactants and products in chemical reactions (chemical equations).," uncountable, chemistry",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and calculation,,study,and,calculation,,,,,,,,True,,,,,,,,
77525,strategic management,Noun,"The art and science of formulating, implementing and evaluating cross-functional decisions that will enable an organization to achieve its objectives.", management,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,art and science,,art,and,science,,,,,,,,True,,,,,,,,
77551,strategy,Noun,The science and art of military command as applied to the overall planning and conduct of warfare.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and art,,science,and,art,,,,,,,,True,,,,,,,,
81555,stœchiology,Noun,Scientific study of bodily elements.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
81863,subaltern studies,Noun,"The study and writing of history with a particular focus on the experiences and perspectives of common people, rather than that of political leaders or the elite.", historiography,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and writing,,study,and,writing,,,,,,,,True,,,,,,,,
86052,substudy,Noun,A subordinate study,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,subordinate study,,subordinate,study,,,,,,,,,True,,,,,,,,
92526,supernematics,Noun,The creation and study of supernematic systems,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,creation and study,,creation,and,study,,,,,,,,True,,,,,,,,
99449,symbology,Noun,The study or use of symbols., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or use,,study,or,use,,,,,,,,True,,,,,,,,
99841,symptomatology,Noun,The science that studies the symptoms of diseases, uncountable,"2012, James Le Fanu, Bitter Pills to Swallow, Literary Review, issue 399: Big Pharma has redefined the symptomatology of medical conditions in such a way as to expand enormously the market for its drugs.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
100015,synaptology,Noun,The scientific study of synapses,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
101201,syphilology,Noun,"the scientific study of, and treatment of, syphilis.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
101436,systematology,Noun,The science or study of systematizing, uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science or study,,science,or,study,,,,,,,,True,,,,,,,,
101437,systematology,Noun,The science or study of systems or their formations, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science or study,,science,or,study,,,,,,,,True,,,,,,,,
101451,systemics,Noun,"The holistic study of systems, from a scientific and/or philosophical perspective.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
101481,systems biology,Noun,The systematic study of the complex interactions in biological systems, biology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
