Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature
6544,achronological,Adjective,"Not chronological; proceeding through time in a nonlinear fashion 1988 October 14, Jonathan Rosenbaum, Muddled Americans, in Chicago Reader[1]:Another reason was the apparently inspired pairing of screenwriter Dennis Potter and director Nicolas Roeg, two dark poets of psychic subtexts and achronological memory flashes"," chiefly literature, film","2003 September 26, Martha Bayne, Things Are Going Very Well for Audrey Niffenegger, in Chicago Reader[2]:The Time Traveler's Wife tracks the achronological course of their lifelong love affair.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22345,alternate universe,Noun,"An imaginary realm, often a variant form of the real world, depicting a different way events could have unfolded or the universe could have functioned"," literature, narratology","1980, Maxine Greene, ""Response to Philip Jackson,"" Curriculum Inquiry, vol. 10, no. 2, p. 173, There are moments when he seems to be writing something on the order of Jorge Luis Borges's ""Tln, Uqbar, Orbis Tertius""an amazing fragment about the alternate universe where every book contains its counterbook, where things become duplicated and ""also tend to become effaced and lose their details when they are forgotten."" 1995, Richard Corliss, ""Where Nice Guys Finish First,"" Time, 20 Nov., This American President exists in an alternate universe from the one the real Bill Clinton must inhabit.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32442,anti-story,Noun,"A work of fiction in which the author breaks in some way the conventional rules of storytelling, usually with some feature (for example, a lack of plot or characters, unusual punctuation, odd subject or presentation, etc.) that strongly challenges the reader's expectations.", literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33066,anticathartic,Adjective,In no way causing catharsis., literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33956,antiepic,Noun,A literary work challenging the conventions of the epic, literature,"2008, Tanya Caldwell, Virgil Made English, page 124:John Lewkenor, for example, challenges Virgil and the hierarchies of epic in a Petronius-style antiepic.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34518,antihero,Noun,"A protagonist who proceeds in an unheroic manner, such as by criminal means, via cowardly actions, or for mercenary goals."," literature, role-playing games",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34523,antiheroine,Noun,"A female protagonist who proceeds in an unheroic manner, such as by criminal means, via cowardly actions, or for mercenary goals; a female antihero"," literature, role-playing games","2009, January 18, Charles Isherwood, in Hedda Forever: An Antiheroine for the Ages:Since she sprang from the imagination of the Norwegian playwright Henrik Ibsen in 1890, this coldhearted antiheroine has maintained a tight grip on the attention of audiences across the globe, outstripping all the many other complicated women in Ibsens oeuvre, even the door-slamming Nora of A Dolls House.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34525,antiheroism,Noun,The quality of being an antihero, literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34882,antiliterary,Adjective,Relating to antiliterature; defying the conventions of literature., literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34884,antiliterature,Noun,"Written works that deliberately avoid the typical conventions of literature, such as antinovels and antiplays.", literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35515,antinovel,Noun,"A novel that deliberately avoids the typical conventions of the novel, such as a coherent plot and protagonist", literature,Digressions are usually considered a characteristic feature of the antinovel tradition.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35516,antinovel,Noun,Any form of writing style that deviates from the norm of technical conventions used in writing literature.," literature, by extension",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35517,antinovelist,Noun,A writer of antinovels, literature,"1995, Dennis Porter, Rousseau's legacy: emergence and eclipse of the writer in France The difference between a modern novelist like Roth and an eighteenth-century moralist and antinovelist like Rousseau [] 1997, Margaret Anne Doody, The True Story of the Novel But for Augustine, as for the harsher Puritans who followed him, there is no real point in saying what some humanist antinovelists very much wished to say [] 2000, Roger Shattuck, Candor and perversion: literature, education, and the arts At no point in her writing does Mary Lee Settle become an antinovelist or a player of literary games.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35518,antinovelistic,Adjective,Of or relating to an antinovel., literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35696,antipastoral,Adjective,Eschewing pastoral literary themes and conventions.," literature, sociology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36467,antiromance,Noun,A novel or other work that rejects the conventions of the romance form, literature,"1990, Julie Stone Peters, Congreve, the Drama, and the Printed Word, page 114:Congreve articulates here for the English a distinction already implicit in such antiromances as Don Quixote (1605), Charles Sorel's Berger extravagant (1627-28), or Paul Scarron's novels []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36472,antiromanticism,Noun,Opposition to romanticism., literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37398,antiverbal,Adjective,Opposing or avoiding the use of speech or words," literature, semiotics","1987, Wayne (Chris) Anderson, Style as Argument: Contemporary American Nonfiction (page 5) Though in very different ways, Wolfe, Capote, Mailer, and Didion each define their subjects as somehow beyond words antiverbal or nonverbal, threatening or sublime, overpowering and intense or private and intuitive [] 1989, Ronald L. Dotterer, Shakespeare: Text, Subtext, and Context (page 206) Othello, Horatio, and Brutus strike me as notable exemplars of laconicism, but in Hotspur's case Shakespeare creates an antiverbal bias that is not so much philosophical as it is bound up in gender stereotype.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38981,apological,Adjective,Relating to an apologue, literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41927,arcadian,Adjective,Ideally rustic or pastoral., literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42442,archetype,Noun,"A character, object, or story that is based on a known character, object, or story", literature,"2009, Janet B. Rodgers; Frankie Armstrong, Introduction: Acting and Singing with Archetypes: Tapping into Creative Potential, in Acting and Singing with Archetypes, Milwaukee, Wis.: Limelight Editions, Hal Leonard Corporation, ISBN, page Xiii:Archetypes are figures and creatures that inhabit the pools of the world's mythology, folk tales, epics, and ballads. [] Thus archetypes are universal essences that we all recognize: the Mother, the Lover, the Trickster, the Spiritual and Temporal Leader, the Devil.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
51736,auctorial descriptive,Noun,An adjective based on an authors' name., literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
54807,autotelic,Adjective,Not motivated by anything beyond itself; thematically self-contained," art, of a work of art or literature","1989, Michael Davidson, The San Francisco Renaissance: Poetics and Community at Mid-century, Cambridge University Press (1991), ISBN, page 112: Running Water Music II represents a contemporary version of the autotelic poem, freer than its modernist predecessors to assert connections, celebrate openly, declare connections between self and world, but bound by semantic and imagistic frames that derive from a single source.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
432,tabloidese,Noun,The writing style of tabloid journalism.," neologism, chiefly literature",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10375,tendency writing,Noun,Literature produced in order to promote a cause or serve a rhetorical purpose that the writing itself never makes explicit, literature,"These purposes are typically social, political, or moral.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11412,teratoid,Noun,A mutant, literature,"2002, Lance Olsen, ""Omniphage: Rock 'n' Roll and Avant-Pop Science Fiction"", in Edging Into the Future: Science Fiction and Contemporary Cultural Transformation [1], ISBN, page 51: I wanted to explore how at the launch of a new millennium many people were beginning to feel like teratoids in the global commodity exchange. 2002, Aiko Ito and Graeme Wilson, translators, Natsume Soseki, I Am a Cat vol. 2, ISBN, page 345: The objects floating in the bath and lazing about on the bathroom's floor are all monsters, teratoids dehumanized by the husking of their clothes. 2007, Geoffrey Verdegast, Of Staves and Sigmas: Souls of Ergos Book One [2], ISBN, page 67: He had little time, however, to ponder his lack of reflex, for new incident forced his attention back to the ridge where the four teratoids had first broken from cover.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14305,textuality,Noun,The attributes that distinguish a text as an object of study.," literature, linguistics",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18047,third-person,Adjective,"Of a narrative, using verbs in the third person.", literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19629,thriller,Noun,"A suspenseful, sensational genre of story, book, play or film."," film, literature",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26912,tone,Noun,The manner in which speech or writing is expressed, literature,"(Can we date this quote by W. C. Bryant and provide title, author's full name, and other details?) Their tone was dissatisfied, almost menacing.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34872,transmotivation,Noun,The process of revising a fictional character's motivations to correspond to his/her actions., literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35656,transversion,Noun,"The changing from prose into verse, or verse into prose.", literature,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42157,trope,Noun,"Something recurring across a genre or type of art or literature, such as the mad scientist of horror movies or the use of the phrase once upon a time as an introduction to fairy tales; a motif"," art, literature","1776, George Campbell, Of Wit, Humour, and Ridicule, in The Philosophy of Rhetoric. [...] In Two Volumes, volume I, London: Printed for W[illiam] Strahan; and T[homas] Cadell, in the Strand; and W[illiam] Creech at Edinburgh, OCLC 224614777, book I (The Nature and Foundations of Eloquence), pages 6566:It is likewie witty, for [] a trope familiar to this author, you have here a comparion ofa woman's chatity to a piece of porcelain,her honour to a gaudy robe,her prayers to a fantatical diguie,her heart to a trinket; and all thee together to her lap-dog, and that founded on one lucky circumtance (a malicious critic would perhaps dicern or imagine more) by which thee things, how unlike oever in other repects, may be compared, the impreion they make on the mind of a fine lady. 2017 February 23, Katie Rife, The Girl With All The Gifts tries to put a fresh spin on overripe zombie clichs, in The A.V. Club[1]:You have to give director Colm McCarthy, a Scottish TV veteran making his feature film debut, and writer Mike Carey, adapting his own novel, credit for attempting the seemingly impossible task of doing something new with the zombie subgenre. And by blending it with the common YA [young adult] trope of a young female protagonist who leads the world into a new revolutionary era, they almost get therelargely thanks to newcomer [Sennia] Nanua, who presents her character's grappling with complex themes of identity and original sin with a childlike guilelessness.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
