0,1,10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9,Unnamed: 0,abbreviation,abbreviation_for_term,acronym,acronym_for_term,antonym,antonym_for_term,astrology,attribute,attributive_form,attributive_form_for_term,body,childish,colloquial,dated,definition,disease,domain,domain2,euphemistic,field,folklore,humorous,informal,jargon,literary,literature,main_noun_maria,main_noun_nltk,matter,measure,misspelling,misspelling_for_term,mythology,nonstandard,obsolete,offensive,plural,plural_for_term,pos,process,property,rare,role,slang,slur,supplementary_info,synonym,synonym_for_term,term,theology,units,vulgar
group,,,,,,,,,,,,,,,,,,5526,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of adhesion plaque proteins that activate integrins,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,kindlin,False,False,False
group,,,,,,,,,,,,,,,,,,6116,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of steroidal glycosides present in the gum of the kino tree,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,kinoin,False,False,False
group,,,,,,,,,,,,,,,,,,9560,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of agonist proteins in anopheline saliva that inhibit host immunological response,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,kratagonist,False,False,False
family,,,,,,,,,,,,,,,,,,2916,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of double salts with the chemical formula M2M'(SO4)2(H2O)6 (sulfates) or M2M'(SeO4)2(H2O)6 (selenates).,False, chemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,Tutton's salt,False,False,False
family,,,,,,,,,,,,,,,,,,2940,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of derivatives of aminodeoxysugars formed in food as part of the Maillard reactions,False, organic chemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,Amadori compound,False,False,False
family,,,,,,,,,,,,,,,,,,2583,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of bicyclic polyketides isolated from marine actinomycetes,False, organic chemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,saliniketal,False,False,False
group,,,,,,,,,,,,,,,,,,3474,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a group of quassinoids, some of which show antimalarial and antineoplastic activity.",False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,samaderine,False,False,False
group,,,,,,,,,,,,,,,,,,5310,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a group of cyclic diterpenoid alcohols, that show anticarcinogenic activity, present in plants of the genus Sarcophyton",False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sarcophytol,False,False,False
group,,,,,,,,,,,,,,,,,,5311,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of cyclic diterpenoid epoxides related to the sarcophytols,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sarcophytoxide,False,False,False
group,,,,,,,,,,,,,,,,,,9233,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a group of complex lignans, present in the shrub Schisandra, that show hepatoprotective activity",False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,schisandrol,False,False,False
group,,,,,,,,,,,,,,,,,,9235,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a group of compounds, based on a schisandrin skeleton, that are active against Parkinson's disease",False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,schisantherin,False,False,False
family,,,,,,,,,,,,,,,,,,10146,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a family of analogs of graphene, having negative Gaussian curvature, that form three-dimensional lattices",False, chemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,schwarzite,False,False,False
group,,,,,,,,,,,,,,,,,,11286,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of cyclodepsipeptides present in fungi of the genus Scopulariopsis,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,scopularide,False,False,False
group,,,,,,,,,,,,,,,,,,11928,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of enzymes that aid the translocation of phospholipids across cell membranes,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,scramblase,False,False,False
group,,,,,,,,,,,,,,,,,,13309,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of iridoid glycosides present in Scrophularia deserti,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,scropolioside,False,False,False
family,,,,,,,,,,,,,,,,,,15765,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of prolamin glycoproteins present in rye,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,secalin,False,False,False
group,,,,,,,,,,,,,,,,,,16410,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of related neuroendocrine secretory proteins.,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,secretogranin,False,False,False
group,,,,,,,,,,,,,,,,,,16970,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of peptidases that hydrolyze serine derivatives,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sedolisin,False,False,False
group,,,,,,,,,,,,,,,,,,18122,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of transmembrane glycoproteins important in cell adhesion,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,selectin,False,False,False
group,,,,,,,,,,,,,,,,,,19669,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of proteins that form a gel matrix that encases ejaculated spermatozoa,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,semenogelin,False,False,False
family,,,,,,,,,,,,,,,,,,20707,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of sulfoglycolipids found in mammalian testes,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,seminolipid,False,False,False
group,,,,,,,,,,,,,,,,,,21717,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of dihydroxyanthrones present in senna,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sennidin,False,False,False
group,,,,,,,,,,,,,,,,,,22848,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of adapter-proteins that bind ubiquitin,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sequestosome,False,False,False
group,,,,,,,,,,,,,,,,,,23295,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of proteins active in alcoholic fermentation,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,seripauperin,False,False,False
family,,,,,,,,,,,,,,,,,,23729,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of proteins that inhibit serine proteases (especially trypsin),False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,serpin,False,False,False
family,,,,,,,,,,,,,,,,,,24409,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of proteins that play key roles in regulating aging and metabolism,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sestrin,False,False,False
group,,,,,,,,,,,,,,,,,,27797,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of steroidal saponins found in Asparagus racemosus.,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,shatavarin,False,False,False
group,,,,,,,,,,,,,,,,,,28269,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a group of membrane-bound enzymes that cleave extracellular portions of transmembrane proteins, releasing the soluble ectodomains from the cell surface",False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,Many sheddases are members of the ADAM or aspartic protease (BACE) protein families.,False,,sheddase,False,False,False
family,,,,,,,,,,,,,,,,,,28979,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of structural proteins found in the shells of some oysters,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"2015 July 11, Dual Roles of the Lysine-Rich Matrix Protein (KRMP)-3 in Shell Formation of Pearl Oyster, Pinctada fucata, in PLOS ONE[1], DOI:10.1371/journal.pone.0131868:Furthermore, the KRMP mRNA expression level was found to be significantly higher than other genes, except for the shematrin matrix protein family, which indicated that KRMPs may play important roles in shell formation.",False,,shematrin,False,False,False
family,,,,,,,,,,,,,,,,,,33879,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a family of proteins that play a role in the centromeric protection of cohesin 2015 May 13, Chey Loveday et al., Mutations in the PP2A regulatory subunit B family genes PPP2R5B, PPP2R5C and PPP2R5D cause human overgrowth, in Human Molecular Genetics[1], volume 24, DOI:10.1093/hmg/ddv182:The shugoshin Sgo1 homodimer and inhibitor toxin microcystin peptide have been omitted for clarity.",False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,shugoshin,False,False,False
group,,,,,,,,,,,,,,,,,,34259,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of amino carbohydrates that are substituted forms of neuraminic acid; they are components of glycoproteins and mucoproteins,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sialic acid,False,False,False
group,,,,,,,,,,,,,,,,,,34262,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of mammalian lysosomal neuraminidases.,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sialidase,False,False,False
group,,,,,,,,,,,,,,,,,,35093,False,,False,,False,,False,False,False,,False,False,False,False,A functional group that acts as a sidechain,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sidegroup,False,False,False
group,,,,,,,,,,,,,,,,,,35190,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of fungal amines that bind ferric iron,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sideramine,False,False,False
family,,,,,,,,,,,,,,,,,,35239,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a family of proteins, produced in the body following bacterial infection, that act against siderophores",False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,siderocalin,False,False,False
family,,,,,,,,,,,,,,,,,,35246,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of mitochondrial tricarboxylate carrier proteins,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sideroflexin,False,False,False
group,,,,,,,,,,,,,,,,,,35304,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of aldehydes derived from chromanone present in the leaves of Eucalyptus,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sideroxylonal,False,False,False
family,,,,,,,,,,,,,,,,,,35805,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of cell surface proteins that bind sialic acid,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,siglec,False,False,False
group,,,,,,,,,,,,,,,,,,36051,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a group of proteins, complexes of which are involved in the regulation of protein degradation.",False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,signalosome,False,False,False
group,,,,,,,,,,,,,,,,,,36358,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of silicon hydrides that are analogous to alkanes (the paraffin hydrocarbons); especially the parent compound SiH4,False, chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,silane,False,False,False
group,,,,,,,,,,,,,,,,,,36938,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a group of tricyclic sesquiterpenoid hydrocarbons (typically (3S,3aR,5aR,8S,8aS)-3,5a,7,8-tetramethyl-2,3,3a,4,5,8-hexahydro-1H-cyclopenta[h]pentalene)",False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,silphiperfolene,False,False,False
group,,,,,,,,,,,,,,,,,,38716,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a group of chlorinated peptides, present in a sponge of the genus Dysidea, that are androgen antagonists",False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sintokamide,False,False,False
group,,,,,,,,,,,,,,,,,,39064,False,,False,,False,,False,False,False,,False,False,False,False,Any of a certain group of fungal phytotoxins,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sirodesmin,False,False,False
group,,,,,,,,,,,,,,,,,,46547,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of xanthones present in the plant Garcinia smeathmanii,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,smeathxanthone,False,False,False
group,,,,,,,,,,,,,,,,,,52222,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of glycoalkaloids derived from the steroidal alkaloid solasodine,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,solanigrine,False,False,False
group,,,,,,,,,,,,,,,,,,53025,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of cyclic peptides present in some sponges,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,solomonamide,False,False,False
group,,,,,,,,,,,,,,,,,,53336,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of peptides which mediate the action of somatotropin on cartilage.,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,somatomedin,False,False,False
group,,,,,,,,,,,,,,,,,,54443,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of phytoncides produced by plants of the genus Sophora.,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sophoraflavanone,False,False,False
group,,,,,,,,,,,,,,,,,,54931,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of prokaryotic enzymes that form pili through cleavage and isopeptide bonding of precursors,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sortase,False,False,False
group,,,,,,,,,,,,,,,,,,54965,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of membrane glycoproteins that regulate cardiovascular activity,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sortilin,False,False,False
group,,,,,,,,,,,,,,,,,,58642,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a group of exceptionally long, intracellular proteins that have the rare ability to bind to all three cytoskeletal elements: actin, microtubules, and intermediate filaments 2016 February 18, Cytoskeletal Linker Protein Dystonin Is Not Critical to Terminal Oligodendrocyte Differentiation or CNS Myelination, in PLOS ONE[1], DOI:10.1371/journal.pone.0149201:Thus it is possible that in Schwann cells, Dst is involved in any or all of intermediate filament organization, basement membrane formation and mediation of signaling of specific integrin complexesnone of which are present in OLs",False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"Further explanation may exist for the seemingly disposable nature of neuronal Dst in OLs. In mammals, a second member of the spectraplakin exists: microtubule-actin crosslinking factor 1 (Macf1; variantly actin crosslinking family 7/Acf7).",False,,spectraplakin,False,False,False
family,,,,,,,,,,,,,,,,,,59593,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of proteins associated with the surface of sperm cells of some mammals,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,spermadhesin,False,False,False
family,,,,,,,,,,,,,,,,,,60269,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of antifungal agents that are complex derivatives of long-chain amino acids,False, organic chemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sphingofungin,False,False,False
family,,,,,,,,,,,,,,,,,,61918,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of spiro compounds derived from hydantoin.,False, organic chemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,spirohydantoin,False,False,False
group,,,,,,,,,,,,,,,,,,61932,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of toxic macrolides present in some marine algae,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,spirolide,False,False,False
group,,,,,,,,,,,,,,,,,,63259,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of proteins that are involved in axon guidance.,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,spondin,False,False,False
group,,,,,,,,,,,,,,,,,,63913,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of polycyclic macrolides produced by the marine bacterium Salinispora tropica,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sporolide,False,False,False
group,,,,,,,,,,,,,,,,,,65465,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of peptides that are protease inhibitors,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,spumigin,False,False,False
group,,,,,,,,,,,,,,,,,,65902,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of fungal inhibitors of carotenoid biosynthesis,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,squalestatin,False,False,False
family,,,,,,,,,,,,,,,,,,69111,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of endopeptidases present in Staphylococcus,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,staphopain,False,False,False
group,,,,,,,,,,,,,,,,,,69112,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of proteinase inhibitors present in Staphylococcus,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,staphostatin,False,False,False
group,,,,,,,,,,,,,,,,,,71638,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of recombinant cysteine protease inhibitors,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,stefin,False,False,False
group,,,,,,,,,,,,,,,,,,71738,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of metalloproteins containing copper,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,stellacyanin,False,False,False
group,,,,,,,,,,,,,,,,,,72644,False,,False,,False,,False,False,False,,False,False,False,False,Any group whose presence or position determines the stereochemistry of a molecule,False, organic chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,stereodeterminant,False,False,False
group,,,,,,,,,,,,,,,,,,73447,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of cytotoxic proteins found in Stichodactyla helianthus.,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sticholysin,False,False,False
group,,,,,,,,,,,,,,,,,,78408,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of proteases present in Streptomyces griseus,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,streptogrisin,False,False,False
family,,,,,,,,,,,,,,,,,,78882,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a family of terpenoid lactones that stimulate germination in parasitic plants of the genus Striga, and that inhibit shoot branching",False, organic chemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"2004, Christine A. Beveridge, Catherine Rameau, E2A: Strigolactones: The New Class of Branching Hormones, Peter J. Davies (editor), Plant Hormones: Biosynthesis, Signal Transduction, Action!, page 513, Orthologous strigolactone response mutants (max2/ore9 in Arabidopsis, rms4 in pea, d3 in rice) have been of major value to demonstrate the specificity of action of strigolactones (13, 22). 2009, Vivienne Gianinazzi-Pearson, Marie Tollot, Pascale M. A. Seddas, Chapter 3: Dissection of Genetic Cell Programmes Driving Early Arbuscular Mycorrhiza Interactions, C. Azcn Aguilar, J. M. Barea, S. Gianinazzi, V. Gianinazzi-Pearson (editors), Mycorrhizas - Functional Processes and Ecological Impact, page 36, Strigolactones are produced by the non-mycorrhizal plant Arabidopsis thaliana (Westwood 2000; Goldwasser and Yoder 2001), and plant mutants defective for strigolactone production have not yet been obtained. 2012, J. Benjamin Miller, Giles E. D. Oldroyd, The Role of Diffusible Signals in the Establishment of Rhizobial and Micorrhizal Symbioses, Silvia Perotto, F. Baluka (editors), Signaling and Communication in Plant Symbiosis, page 15, The first strigolactone isolated from root exudates was strigol (Cook et al. 1966).",False,,strigolactone,False,False,False
family,,,,,,,,,,,,,,,,,,79744,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of metalloproteinases that cleave extracellular matrix proteins.,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,stromelysin,False,False,False
atom,",",,,,,,,,,group,",",or,,,,,,85925,False,,False,,False,,False,False,False,,False,False,False,False,"any atom, group, or radical substituted for another, or entering a molecule in place of some other part which is removed",False, chemistry,False,False,False,False,False,False,False,False,False,,"atom , group , or",True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,substituent,False,False,False
group,,,,,,,,,,,,,,,,,,88393,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of neuropeptides found in crustaceans and insects.,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sulfakinin,False,False,False
group,,,,,,,,,,,,,,,,,,88447,False,,False,,False,,False,False,False,,False,False,False,False,The organosulfur divalent functional group =S; the sulfur analogue of the oxo-radical.,False," chemistry, in combination",False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sulfanylidene,False,False,False
group,,,,,,,,,,,,,,,,,,88517,False,,False,,False,,False,False,False,,False,False,False,False,"Any of a group of derivatives of hemoglobin, often in the presence of ferrihemoglobin, that are incapable of transporting oxygen.",False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sulfhemoglobin,False,False,False
group,,,,,,,,,,,,,,,,,,88671,False,,False,,False,,False,False,False,,False,False,False,False,the univalent functional group -SO2OH,False, chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sulfonic acid,False,False,False
radical,or,,,,,,,,,group,,,,,,,,88694,False,,False,,False,,False,False,False,,False,False,False,False,The bivalent radical or functional group -SO2-,False, chemistry,False,False,False,False,False,False,False,False,False,,radical or group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sulfonyl,False,False,False
group,,,,,,,,,,,,,,,,,,88913,False,,False,,False,,False,False,False,,False,False,False,False,the divalent radical and functional group SO2=,False, chemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sulfuryl,False,False,False
family,,,,,,,,,,,,,,,,,,89149,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of antioxidant enzymes that work with peroxiredoxin,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sulphiredoxin,False,False,False
tri-tertiarybutylsilyl,group,,,,,,,,,,,,,,,,,93199,False,,False,,False,,False,False,False,,False,False,False,False,The similar tri-tertiarybutylsilyl group,False," organic chemistry, especially in combination",False,False,False,False,False,False,False,False,False,,tri-tertiarybutylsilyl group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,supersilyl,False,False,False
family,,,,,,,,,,,,,,,,,,99970,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of proteins implicated in the regulation of neurotransmitter release at synapses.,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,synapsin,False,False,False
group,,,,,,,,,,,,,,,,,,100011,False,,False,,False,,False,False,False,,False,False,False,False,Any of a group of membrane proteins associated with presynaptic vesicles in neurons,False, biochemistry,False,False,False,False,False,False,False,False,False,,group,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,synaptogyrin,False,False,False
family,,,,,,,,,,,,,,,,,,100375,False,,False,,False,,False,False,False,,False,False,False,False,Any of a family of membrane-active scaffold proteins that participate in endocytosis,False, biochemistry,False,False,False,False,False,False,False,False,False,,family,True,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,syndapin,False,False,False
